timestamp, name, pci.bus_id, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB]
2023/12/12 08:50:18.676, NVIDIA A40, 00000000:23:00.0, 545.23.08, 33, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:50:18.676, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 1 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 08:50:18.677, NVIDIA A40, 00000000:61:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:50:18.677, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 08:50:18.678, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:50:18.678, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:50:18.679, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 66, 100 %, 47 %, 46068 MiB, 8934 MiB
2023/12/12 08:51:18.681, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 2 %, 1 %, 46068 MiB, 45082 MiB
2023/12/12 08:51:18.683, NVIDIA A40, 00000000:23:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:51:18.684, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 4 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 08:51:18.684, NVIDIA A40, 00000000:61:00.0, 545.23.08, 32, 0 %, 0 %, 46068 MiB, 8771 MiB
2023/12/12 08:51:18.684, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 08:51:18.685, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:51:18.686, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:51:18.686, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 66, 100 %, 46 %, 46068 MiB, 8934 MiB
2023/12/12 08:52:18.687, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 14 %, 4 %, 46068 MiB, 45082 MiB
2023/12/12 08:52:18.688, NVIDIA A40, 00000000:23:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:52:18.689, NVIDIA A40, 00000000:41:00.0, 545.23.08, 40, 1 %, 1 %, 46068 MiB, 35101 MiB
2023/12/12 08:52:18.690, NVIDIA A40, 00000000:61:00.0, 545.23.08, 49, 89 %, 59 %, 46068 MiB, 8757 MiB
2023/12/12 08:52:18.691, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 52 %, 35 %, 46068 MiB, 35169 MiB
2023/12/12 08:52:18.691, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:52:18.692, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:52:18.692, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 96 %, 29 %, 46068 MiB, 8934 MiB
2023/12/12 08:53:18.693, NVIDIA A40, 00000000:01:00.0, 545.23.08, 31, 0 %, 0 %, 46068 MiB, 45080 MiB
2023/12/12 08:53:18.694, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:53:18.695, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 08:53:18.695, NVIDIA A40, 00000000:61:00.0, 545.23.08, 60, 88 %, 68 %, 46068 MiB, 8757 MiB
2023/12/12 08:53:18.696, NVIDIA A40, 00000000:81:00.0, 545.23.08, 37, 10 %, 5 %, 46068 MiB, 35169 MiB
2023/12/12 08:53:18.697, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:53:18.697, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:53:18.698, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 66, 100 %, 39 %, 46068 MiB, 8934 MiB
2023/12/12 08:54:18.699, NVIDIA A40, 00000000:01:00.0, 545.23.08, 30, 25 %, 7 %, 46068 MiB, 45080 MiB
2023/12/12 08:54:18.700, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:54:18.701, NVIDIA A40, 00000000:41:00.0, 545.23.08, 39, 42 %, 30 %, 46068 MiB, 35101 MiB
2023/12/12 08:54:18.701, NVIDIA A40, 00000000:61:00.0, 545.23.08, 63, 92 %, 81 %, 46068 MiB, 8757 MiB
2023/12/12 08:54:18.702, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 12 %, 8 %, 46068 MiB, 35169 MiB
2023/12/12 08:54:18.705, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:54:18.705, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:54:18.706, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 66, 99 %, 44 %, 46068 MiB, 8934 MiB
2023/12/12 08:55:18.707, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45080 MiB
2023/12/12 08:55:18.709, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:55:18.710, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 25 %, 16 %, 46068 MiB, 35101 MiB
2023/12/12 08:55:18.710, NVIDIA A40, 00000000:61:00.0, 545.23.08, 64, 100 %, 77 %, 46068 MiB, 8757 MiB
2023/12/12 08:55:18.711, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 1 %, 1 %, 46068 MiB, 35169 MiB
2023/12/12 08:55:18.711, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:55:18.712, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:55:18.713, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 95 %, 34 %, 46068 MiB, 8934 MiB
2023/12/12 08:56:18.714, NVIDIA A40, 00000000:01:00.0, 545.23.08, 30, 1 %, 0 %, 46068 MiB, 45073 MiB
2023/12/12 08:56:18.715, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:56:18.715, NVIDIA A40, 00000000:41:00.0, 545.23.08, 37, 5 %, 2 %, 46068 MiB, 35101 MiB
2023/12/12 08:56:18.716, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 87 %, 56 %, 46068 MiB, 8757 MiB
2023/12/12 08:56:18.716, NVIDIA A40, 00000000:81:00.0, 545.23.08, 38, 3 %, 2 %, 46068 MiB, 35169 MiB
2023/12/12 08:56:18.717, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 27, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:56:18.717, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:56:18.718, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 94 %, 32 %, 46068 MiB, 8934 MiB
2023/12/12 08:57:18.720, NVIDIA A40, 00000000:01:00.0, 545.23.08, 30, 0 %, 0 %, 46068 MiB, 45074 MiB
2023/12/12 08:57:18.722, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:57:18.722, NVIDIA A40, 00000000:41:00.0, 545.23.08, 38, 10 %, 5 %, 46068 MiB, 35101 MiB
2023/12/12 08:57:18.723, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 90 %, 62 %, 46068 MiB, 8757 MiB
2023/12/12 08:57:18.723, NVIDIA A40, 00000000:81:00.0, 545.23.08, 36, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 08:57:18.723, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:57:18.724, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:57:18.731, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 45 %, 46068 MiB, 8934 MiB
2023/12/12 08:58:18.732, NVIDIA A40, 00000000:01:00.0, 545.23.08, 29, 0 %, 0 %, 46068 MiB, 45086 MiB
2023/12/12 08:58:18.735, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:58:18.739, NVIDIA A40, 00000000:41:00.0, 545.23.08, 39, 36 %, 26 %, 46068 MiB, 35101 MiB
2023/12/12 08:58:18.740, NVIDIA A40, 00000000:61:00.0, 545.23.08, 65, 90 %, 53 %, 46068 MiB, 8757 MiB
2023/12/12 08:58:18.740, NVIDIA A40, 00000000:81:00.0, 545.23.08, 36, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 08:58:18.741, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:58:18.741, NVIDIA A40, 00000000:C1:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:58:18.742, NVIDIA A40, 00000000:E1:00.0, 545.23.08, 65, 100 %, 48 %, 46068 MiB, 8934 MiB
2023/12/12 08:59:18.743, NVIDIA A40, 00000000:01:00.0, 545.23.08, 28, 0 %, 0 %, 46068 MiB, 45086 MiB
2023/12/12 08:59:18.744, NVIDIA A40, 00000000:23:00.0, 545.23.08, 25, 0 %, 0 %, 46068 MiB, 45408 MiB
2023/12/12 08:59:18.745, NVIDIA A40, 00000000:41:00.0, 545.23.08, 39, 0 %, 0 %, 46068 MiB, 35101 MiB
2023/12/12 08:59:18.745, NVIDIA A40, 00000000:61:00.0, 545.23.08, 66, 86 %, 74 %, 46068 MiB, 8757 MiB
2023/12/12 08:59:18.746, NVIDIA A40, 00000000:81:00.0, 545.23.08, 36, 0 %, 0 %, 46068 MiB, 35169 MiB
2023/12/12 08:59:18.746, NVIDIA A40, 00000000:A1:00.0, 545.23.08, 26, 0 %, 0 %, 46068 MiB, 45408 MiB
